ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,OPEN_DATE,CURRENT_BALANCE
ACCT100000357,CUST0018798,NRE,ACTIVE,2019-10-02,162807.28
ACCT100000358,CUST0059793,NRE,DORMANT,2018-04-16,39096.7
ACCT100000359,CUST0043938,SALARY,ACTIVE,2021-04-05,32309.9
ACCT100000360,CUST0032823,NRO,ACTIVE,2015-03-13,39904.3
ACCT100000361,CUST0035516,SAVINGS,ACTIVE,2015-06-29,20017.4
ACCT100000362,CUST0028112,current,ACTIVE,2019-05-14,159356.57
ACCT100000363,CUST0027876,SALARY,ACTIVE,2017-08-08,1469.19
ACCT100000364,CUST0064500,NRO,ACTIVE,2019-03-08,7990.56
ACCT100000365,CUST0034396,NRO,ACTIVE,2021-11-30,171623.1
ACCT100000366,CUST0071207,SALARY,ACTIVE,2022-08-16,6572.34
ACCT100000367,CUST0001367,SALARY,ACTIVE,2017-08-03,28753.18
ACCT100000368,CUST0035530,Nro,ACTIVE,2015-10-06,16969.77
ACCT100000369,CUST0017967,NRE,BLOCKED,2016-05-31,2710.91
ACCT100000370,CUST0018792,Current,ACTIVE,2021-08-10,10119.09
ACCT100000371,CUST0043359,SALARY,ACTIVE,2021-11-27,4731.01
ACCT100000372,CUST0004780,SALARY,ACTIVE,2016-09-12,38687.46
ACCT100000373,CUST0066055,SAVINGS,ACTIVE,2020-05-03,54123.89
ACCT100000374,CUST0023842,SAVINGS,ACTIVE,2017-01-20,38127.74
ACCT100000375,CUST0002908,SAVINGS,ACTIVE,2019-10-03,374.88
ACCT100000376,CUST0044953,NRE,ACTIVE,2021-03-30,27386.77
ACCT100000377,CUST0036417,SALARY,ACTIVE,2018-10-25,265873.93
ACCT100000378,CUST0007463,NRO,ACTIVE,2021-12-16,1886.22
ACCT100000379,CUST0038256, CURRENT ,ACTIVE,2019-12-28,5982.25
ACCT100000380,CUST0009505,SALARY,ACTIVE,2018-08-02,2341.04
ACCT100000381,CUST0072130,savings,ACTIVE,2019-07-14,20209.73
ACCT100000382,CUST0058414,NRE,ACTIVE,2020-12-16,7248.32
ACCT100000383,CUST0010574,NRE,ACTIVE,2017-10-25,17813.41
ACCT100000384,CUST0055084,SALARY,ACTIVE,2016-08-20,11967.77
ACCT100000385,CUST0034253,SALARY,ACTIVE,2014-11-03,13376.21
ACCT100000386,CUST0060925,SAVINGS,CLOSED,2019-05-03,6876.31
ACCT100000387,CUST0033819,NRE,ACTIVE,2015-11-14,50802.72
ACCT100000388,CUST0009798,NRE,ACTIVE,2015-05-25,31167.61
ACCT100000389,CUST0041124,SALARY,ACTIVE,2016-10-18,37528.49
ACCT100000390,CUST0065814,NRE,CLOSED,2022-08-22,54916.66
ACCT100000391,CUST0003505,CURRENT,ACTIVE,2015-03-29,12635.94
ACCT100000392,CUST0059400,NRE,ACTIVE,2016-07-05,5679.26
ACCT100000393,CUST0023321,SALARY,ACTIVE,2019-05-16,14538.02
ACCT100000394,CUST0007945,SALARY,BLOCKED,2015-04-16,34762.78
ACCT100000395,CUST0007660,SALARY,,2021-07-26,114366.5
ACCT100000396,CUST0003027,CURRENT,ACTIVE,2021-03-22,9612.42
ACCT100000397,CUST0059592,SALARY,ACTIVE,2019-10-06,45653.11
ACCT100000398,CUST0003117,NRO,CLOSED,2021-06-08,22277.74
ACCT100000399,CUST0064533,NRO,ACTIVE,2021-07-12,58755.63
ACCT100000400,CUST0069357,NRO,ACTIVE,2016-07-10,182208.05
ACCT100000401,CUST0058629,SAVINGS,ACTIVE,2020-12-26,79851.76
ACCT100000402,CUST0043096,CURRENT,ACTIVE,2019-09-04,49333.64
ACCT100000403,CUST0002826,SAVINGS,ACTIVE,2019-07-27,34604.55
ACCT100000404,CUST0014646,SALARY,ACTIVE,2015-12-12,4608.03
ACCT100000405,CUST0047007,CURRENT,ACTIVE,2020-05-14,5033.28
ACCT100000406,CUST0038543,NRO,ACTIVE,2018-11-19,3584.18
ACCT100000407,CUST0024483,NRE,ACTIVE,2020-06-12,3099.05
ACCT100000408,CUST0017891,SAVINGS,ACTIVE,2015-01-08,29978.99
ACCT100000409,CUST0069342,CURRENT,ACTIVE,2015-08-14,26210.87
ACCT100000410,CUST0058347,CURRENT,ACTIVE,2019-10-08,9476.13
ACCT100000411,CUST0071719,NRO,ACTIVE,2017-01-22,11699.32
ACCT100000412,CUST0074154,SALARY,ACTIVE,2017-04-01,196223.09
ACCT100000413,CUST0002661,NRE,ACTIVE,2019-11-30,6988.3
ACCT100000414,CUST0067930,CURRENT,ACTIVE,2022-02-27,126102.7
ACCT100000415,CUST0006248,NRE,ACTIVE,2021-09-10,163461.03
ACCT100000416,CUST0045904,NRE,ACTIVE,2015-08-13,4743.23
ACCT100000417,CUST0052673,savings,DORMANT,2017-12-24,1854648.29
ACCT100000418,CUST0027206,NRO,ACTIVE,2019-08-17,50122.69
ACCT100000419,CUST0059971,NRO,ACTIVE,2022-03-27,109724.01
ACCT100000420,CUST0008673,CURRENT,CLOSED,2022-09-09,543.82
ACCT100000421,CUST0062331, NRE ,DORMANT,2018-12-27,159331.68
ACCT100000422,CUST0051811,SAVINGS,ACTIVE,2021-04-06,36003.04
ACCT100000423,CUST0020198,SAVINGS,ACTIVE,2015-08-02,6979.74
ACCT100000424,CUST0058167,CURRENT,ACTIVE,2019-10-17,521300.18
ACCT100000425,CUST0052175,CURRENT,ACTIVE,2020-12-01,20258.02
ACCT100000426,CUST0030215,CURRENT,ACTIVE,2017-10-10,5218.25
ACCT100000427,CUST0013426,NRO,ACTIVE,2016-07-17,15234.18
ACCT100000428,CUST0040101,NRO,ACTIVE,2014-10-25,67609.49
ACCT100000429,CUST0034710,NRE,ACTIVE,2017-12-07,27108.34
ACCT100000430,CUST0056951,NRE,ACTIVE,2016-06-09,25126.27
ACCT100000431,CUST0022322,NRO,ACTIVE,2022-08-15,3271.49
ACCT100000432,CUST0034049,NRE,ACTIVE,2021-06-22,1176271.59
ACCT100000433,CUST0043893,SALARY,ACTIVE,2021-11-19,9857.53
ACCT100000434,CUST0062453,CURRENT,ACTIVE,2014-12-24,75020.4
ACCT100000435,CUST0013170,SAVINGS,DORMANT,2021-01-21,41441.32
ACCT100000436,CUST0051942,CURRENT,ACTIVE,2016-08-11,2528.78
ACCT100000437,CUST0025378,Nre,BLOCKED,2022-04-29,3654.14
ACCT100000438,CUST0024794,NRE,ACTIVE,2018-08-03,5797.79
ACCT100000439,CUST0049670,CURRENT,ACTIVE,2016-03-13,1917.88
ACCT100000440,CUST0024664,SALARY,ACTIVE,2016-07-13,11655.59
ACCT100000441,CUST0063637,SALARY,ACTIVE,2021-01-25,4180.29
ACCT100000442,CUST0003615,nro,ACTIVE,2017-11-28,27771.07
ACCT100000443,CUST0046445,Savings,ACTIVE,2021-04-19,862.07
ACCT100000444,CUST0031683,NRE,ACTIVE,2022-04-05,74553.02
ACCT100000445,CUST0015844,NRE,DORMANT,2019-04-10,51965.78
ACCT100000446,CUST0059848,SALARY,ACTIVE,2018-08-22,178350.91
ACCT100000447,CUST0061771,NRE,ACTIVE,2022-04-13,5158.61
ACCT100000448,CUST0016738,CURRENT,CLOSED,2018-09-19,90433.82
ACCT100000449,CUST0005816,SAVINGS,CLOSED,2020-05-16,2585.86
ACCT100000450,CUST0023288,SAVINGS,ACTIVE,2015-01-30,8652.28
ACCT100000451,CUST0061807,SALARY,ACTIVE,2019-12-06,57658.57
ACCT100000452,CUST0004112,SAVINGS,ACTIVE,2015-04-02,344827.53
ACCT100000453,CUST0024357,CURRENT,ACTIVE,2021-07-29,50184.47
ACCT100000454,CUST0036896,SALARY,ACTIVE,2018-10-06,125466.46
ACCT100000455,CUST0058719,NRO,DORMANT,2016-06-13,36268.98
ACCT100000456,CUST0016608,SAVINGS,ACTIVE,2018-03-04,106266.78
ACCT100000457,CUST0012221,NRO,ACTIVE,2015-10-08,4781.23
ACCT100000458,CUST0026426,Salary,ACTIVE,2020-12-29,161483.43
ACCT100000459,CUST0073844,NRO,ACTIVE,2020-01-28,39037.02
ACCT100000460,CUST0001914,CURRENT,ACTIVE,2020-11-27,15999.73
ACCT100000461,CUST0043381,SALARY,ACTIVE,2020-09-28,396061.3
ACCT100000462,CUST0017546,CURRENT,ACTIVE,2018-02-08,311548.42
ACCT100000463,CUST0004558,NRE,ACTIVE,2022-06-14,46496.86
ACCT100000464,CUST0018409,NRO,CLOSED,2020-09-19,147720.45
ACCT100000465,CUST0023401,NRE,ACTIVE,2019-01-02,3194.67
ACCT100000466,CUST0033295,SALARY,ACTIVE,2018-02-10,71551.77
ACCT100000467,CUST0062133,CURRENT,ACTIVE,2015-03-21,6386.08
ACCT100000468,CUST0022355,CURRENT,ACTIVE,2019-12-12,269404.41
ACCT100000469,CUST0025252,NRE,DORMANT,2019-09-27,46133.09
ACCT100000470,CUST0061007,savings,ACTIVE,2020-12-10,51566.95
ACCT100000471,CUST0049635,SALARY,DORMANT,2014-11-12,3769.94
ACCT100000472,CUST0027330,NRE,ACTIVE,2021-07-08,4451.79
ACCT100000473,CUST0008565,NRO,ACTIVE,2018-06-10,43686.14
ACCT100000474,CUST0039645,nre,BLOCKED,2022-04-18,756495.04
ACCT100000475,CUST0030775,Nro,ACTIVE,2017-06-14,355403.19
ACCT100000476,CUST0007514,SAVINGS,ACTIVE,2020-03-26,13529.87
ACCT100000477,CUST0043443,NRE,ACTIVE,2020-06-28,60262.49
ACCT100000478,CUST0000121,NRO,DORMANT,2017-07-26,86263.37
ACCT100000479,CUST0034611,NRE,DORMANT,2018-10-22,2855.1
ACCT100000480,CUST0024608,SALARY,ACTIVE,2019-04-22,103517.76
ACCT100000481,CUST0063921,SALARY,ACTIVE,2020-03-05,24642.42
ACCT100000482,CUST0021792,Nro,ACTIVE,2020-03-24,31608.46
ACCT100000483,CUST0070165,CURRENT,DORMANT,2022-06-19,423277.38
ACCT100000484,CUST0020795,NRO,ACTIVE,2015-04-30,247688.58
ACCT100000485,CUST0025512, NRE ,ACTIVE,2020-07-24,483887.52
ACCT100000486,CUST0057227,NRO,ACTIVE,2018-04-05,42895.37
ACCT100000487,CUST0066477,SALARY,ACTIVE,2019-01-18,12334.57
ACCT100000488,CUST0070302, NRE ,ACTIVE,2019-08-09,74814.61
ACCT100000489,CUST0004834,NRE,ACTIVE,2021-12-13,7101.97
ACCT100000490,CUST0030809,NRO,ACTIVE,2019-08-07,2541.18
ACCT100000491,CUST0065039,NRO,ACTIVE,2018-10-16,12188.61
ACCT100000492,CUST0028515,NRO,ACTIVE,2015-07-15,39986.5
ACCT100000493,CUST0056647,NRO,ACTIVE,2017-01-06,35577.11
ACCT100000494,CUST0002296,SAVINGS,ACTIVE,2018-03-31,23449.57
ACCT100000495,CUST0067575,NRE,DORMANT,2015-02-09,16557.69
ACCT100000496,CUST0032638,NRE,ACTIVE,2016-09-18,52669.74
ACCT100000497,CUST0039186,SALARY,ACTIVE,2019-01-06,22252.44
ACCT100000498,CUST0061418,NRE,ACTIVE,2022-06-02,9827.59
ACCT100000499,CUST0005138,NRO,DORMANT,2021-06-08,54359.13
ACCT100000500,CUST0068478,SALARY,ACTIVE,2019-10-20,6229.25
ACCT100000501,CUST0047563, NRE ,ACTIVE,2020-09-22,6672.35
ACCT100000502,CUST0063925,Nre,ACTIVE,2016-03-20,179469.25
ACCT100000503,CUST0006808,SALARY,ACTIVE,2019-10-02,211756.37
ACCT100000504,CUST0029444,CURRENT,DORMANT,2022-04-20,4854.13
ACCT100000505,CUST0059046,NRE,ACTIVE,2021-07-06,69776.54
ACCT100000506,CUST0001276,NRO,ACTIVE,2016-01-15,6424.24
ACCT100000507,CUST0039905,SAVINGS,ACTIVE,2017-11-09,65884.45
ACCT100000508,CUST0073671,SAVINGS,ACTIVE,2018-11-08,545.22
ACCT100000509,CUST0002248,NRE,ACTIVE,2019-03-19,14824.98
ACCT100000510,CUST0022579,SALARY,ACTIVE,2017-11-01,325461.06
ACCT100000511,CUST0063531,SAVINGS,ACTIVE,2015-12-06,10291.77
ACCT100000512,CUST0032906,SAVINGS,ACTIVE,2016-12-29,29572.75
ACCT100000513,CUST0051649,NRE,DORMANT,2021-06-07,9579.73
ACCT100000514,CUST0032185,NRE,ACTIVE,2018-05-30,55417.43
ACCT100000515,CUST0040611,SALARY,ACTIVE,2016-04-06,59074.96
ACCT100000516,CUST0063756,NRO,ACTIVE,2020-08-06,242691.06
ACCT100000517,CUST0029802,NRE,ACTIVE,2019-11-15,56715.45
ACCT100000518,CUST0030952, CURRENT ,ACTIVE,2022-03-26,42694.67
ACCT100000519,CUST0015309,SAVINGS,ACTIVE,2017-11-02,6245.63
ACCT100000520,CUST0015426,SAVINGS,CLOSED,2022-09-17,141742.63
ACCT100000521,CUST0015084, CURRENT ,DORMANT,2016-11-24,63334.7
ACCT100000522,CUST0061650,SALARY,ACTIVE,2016-09-09,10735.12
ACCT100000523,CUST0057806,SALARY,ACTIVE,2015-01-10,16714.79
ACCT100000524,CUST0047083,NRO,ACTIVE,2015-03-18,23902.75
ACCT100000525,CUST0071462,SAVINGS,ACTIVE,2020-07-08,168909.73
ACCT100000526,CUST0043741,NRO,ACTIVE,2018-08-24,1489590.45
ACCT100000527,CUST0034755,NRE,ACTIVE,2017-11-22,4223.79
ACCT100000528,CUST0016200,CURRENT,ACTIVE,2021-12-11,1306.17
ACCT100000529,CUST0049147,NRO,ACTIVE,2015-04-13,3548.15
ACCT100000530,CUST0018704,NRO,ACTIVE,2019-01-10,152905.36
ACCT100000531,CUST0029691,SALARY,ACTIVE,2015-09-28,32998.98
ACCT100000532,CUST0032352,SAVINGS,ACTIVE,2019-03-18,11197.2
ACCT100000533,CUST0057527,CURRENT,DORMANT,2015-04-16,5303.91
ACCT100000534,CUST0063165, SAVINGS ,ACTIVE,2021-05-01,4228.56
ACCT100000535,CUST0030704,SALARY,ACTIVE,2019-05-12,10381.84
ACCT100000536,CUST0009205,SALARY,ACTIVE,2017-01-15,11306.7
ACCT100000537,CUST0011998,NRO,ACTIVE,2019-04-06,65593.35
ACCT100000538,CUST0024583,current,ACTIVE,2015-04-02,6277.52
ACCT100000539,CUST0011403,SAVINGS,ACTIVE,2018-02-24,32316.55
ACCT100000540,CUST0055183,CURRENT,BLOCKED,2019-01-26,53035.58
ACCT100000541,CUST0071118,SAVINGS,BLOCKED,2018-03-20,16045.83
ACCT100000542,CUST0038104,CURRENT,ACTIVE,2014-11-29,5347.98
ACCT100000543,CUST0026849,Current,DORMANT,2019-05-31,2116.02
ACCT100000544,CUST0070894,SALARY,ACTIVE,2016-07-06,73249.12
ACCT100000545,CUST0014928,NRO,ACTIVE,2021-04-20,22498.18
ACCT100000546,CUST0001639,SAVINGS,CLOSED,2020-07-30,83875.67
ACCT100000547,CUST0027713,CURRENT,ACTIVE,2018-01-05,25424.9
ACCT100000548,CUST0002502,SAVINGS,ACTIVE,2015-04-10,33597.99
ACCT100000549,CUST0066351,NRO,ACTIVE,2018-06-24,111062.9
ACCT100000550,CUST0022703,NRE,DORMANT,2015-02-18,91830.16
ACCT100000551,CUST0065622,NRO,ACTIVE,2020-10-11,24226.55
ACCT100000552,CUST0008398,SALARY,ACTIVE,2015-10-29,1398.6
ACCT100000553,CUST0008971,SALARY,ACTIVE,2016-05-06,1551.87
ACCT100000554,CUST0061577,NRE,ACTIVE,2019-05-10,14054.83
ACCT100000555,CUST0044942, CURRENT ,ACTIVE,2018-03-05,24941.58
ACCT100000556,CUST0019581,NRE,ACTIVE,2016-08-01,44782.83
ACCT100000557,CUST0036636,NRO,ACTIVE,2022-09-22,5360.66
ACCT100000558,CUST0009766,SAVINGS,ACTIVE,2019-04-28,82519.44
ACCT100000559,CUST0060743,NRO,ACTIVE,2019-07-06,7864.67
ACCT100000560,CUST0024235,SAVINGS,ACTIVE,2020-05-16,1196.07
ACCT100000561,CUST0053416,SALARY,ACTIVE,2017-11-28,5608.9
ACCT100000562,CUST0002702,SAVINGS,ACTIVE,2016-03-23,449300.59
ACCT100000563,CUST0015249,SALARY,ACTIVE,2015-12-05,17405.96
ACCT100000564,CUST0004581,NRO,ACTIVE,2015-05-22,42730.64
ACCT100000565,CUST0015016,NRE,ACTIVE,2019-02-12,127495.15
ACCT100000566,CUST0028439, NRE ,ACTIVE,2017-07-07,32361.39
ACCT100000567,CUST0008455,SAVINGS,ACTIVE,2017-10-10,43099.86
ACCT100000568,CUST0011236, SAVINGS ,ACTIVE,2017-10-08,18524.11
ACCT100000569,CUST0069461,NRO,ACTIVE,2015-02-25,32212.07
ACCT100000570,CUST0025380,NRO,ACTIVE,2020-05-01,9444.97
ACCT100000571,CUST0032210,Current,ACTIVE,2016-12-30,55005.28
ACCT100000572,CUST0063210,NRE,ACTIVE,2017-06-03,10779.98
ACCT100000573,CUST0005449,SALARY,ACTIVE,2020-10-28,9880.94
ACCT100000574,CUST0040728,salary,ACTIVE,2015-05-05,54691.35
ACCT100000575,CUST0042081,CURRENT,ACTIVE,2021-10-11,4728.84
ACCT100000576,CUST0006172,NRE,ACTIVE,2019-07-19,44552.34
ACCT100000577,CUST0073128,SAVINGS,ACTIVE,2016-12-12,3280.9
ACCT100000578,CUST0031748,NRO,ACTIVE,2015-04-14,146527.85
ACCT100000579,CUST0014057,CURRENT,ACTIVE,2015-08-19,18181.7
ACCT100000580,CUST0071252,Salary,ACTIVE,2015-10-14,95896.13
ACCT100000581,CUST0058542,SALARY,ACTIVE,2018-12-21,80355.08
ACCT100000582,CUST0072380,SAVINGS,ACTIVE,2021-09-06,20741.68
ACCT100000583,CUST0068522,NRO,ACTIVE,2020-02-04,48242.73
ACCT100000584,CUST0063081,SALARY,ACTIVE,2015-03-09,11199.4
ACCT100000585,CUST0053143,NRO,ACTIVE,2019-04-01,3238.62
ACCT100000586,CUST0073902,CURRENT,ACTIVE,2020-03-17,20900.07
ACCT100000587,CUST0038864,NRE,ACTIVE,2020-06-30,50956.29
ACCT100000588,CUST0026969,Nro,BLOCKED,2021-01-28,4664.0
ACCT100000589,CUST0070192,NRO,ACTIVE,2022-06-15,3791.9
ACCT100000590,CUST0031232,CURRENT,ACTIVE,2022-03-18,250038.51
ACCT100000591,CUST0070246,CURRENT,CLOSED,2019-12-26,21740.32
ACCT100000592,CUST0068799,NRO,ACTIVE,2017-05-26,4928.98
ACCT100000593,CUST0049731,current,ACTIVE,2015-11-16,5376.09
ACCT100000594,CUST0015600,SAVINGS,ACTIVE,2021-11-29,37483.21
ACCT100000595,CUST0045100,CURRENT,ACTIVE,2017-08-15,9112.02
ACCT100000596,CUST0050095,NRE,DORMANT,2018-01-30,9832.38
ACCT100000597,CUST0030764,CURRENT,DORMANT,2015-09-01,2976.54
ACCT100000598,CUST0056159,savings,ACTIVE,2016-04-10,211370.46
ACCT100000599,CUST0020057,NRO,ACTIVE,2020-07-19,1523.37
ACCT100000600,CUST0072263,SALARY,ACTIVE,2014-12-02,236592.28
ACCT100000601,CUST0073564,NRO,ACTIVE,2018-06-04,40148.46
ACCT100000602,CUST0027348,Nre,DORMANT,2017-03-09,1433.73
ACCT100000603,CUST0055546,SALARY,ACTIVE,2018-04-01,2339.31
ACCT100000604,CUST0047253,NRO,ACTIVE,2019-12-29,60464.55
ACCT100000605,CUST0065850,nro,ACTIVE,2021-01-27,2614.2
ACCT100000606,CUST0030022,NRO,ACTIVE,2015-05-16,144340.8
ACCT100000607,CUST0071893,CURRENT,ACTIVE,2015-01-07,11669.38
ACCT100000608,CUST0039892,CURRENT,ACTIVE,2022-09-01,11945.7
ACCT100000609,CUST0061400,CURRENT,DORMANT,2021-07-14,8852.15
ACCT100000610,CUST0049780,NRO,ACTIVE,2017-12-17,18996.16
ACCT100000611,CUST0060361, SAVINGS ,ACTIVE,2020-04-10,45286.83
ACCT100000612,CUST0052050,SAVINGS,ACTIVE,2020-10-03,6559.22
ACCT100000613,CUST0001438,NRE,ACTIVE,2014-12-04,55660.65
ACCT100000614,CUST0036941,NRE,ACTIVE,2016-12-02,89876.12
ACCT100000615,CUST0055381,CURRENT,ACTIVE,2017-07-09,30081.57
ACCT100000616,CUST0055721,CURRENT,ACTIVE,2022-03-02,1422.64
ACCT100000617,CUST0017953,NRE,ACTIVE,2016-06-23,23241.1
ACCT100000618,CUST0021065,NRO,ACTIVE,2019-12-08,34682.85
ACCT100000619,CUST0024228,SALARY,ACTIVE,2021-05-14,33210.38
ACCT100000620,CUST0017331,NRE,ACTIVE,2017-08-11,5627.8
ACCT100000621,CUST0049423,NRO,ACTIVE,2021-03-26,8542.96
ACCT100000622,CUST0066555,NRO,ACTIVE,2017-07-08,1513.94
ACCT100000623,CUST0017640,SALARY,ACTIVE,2015-03-30,4327.33
ACCT100000624,CUST0018951,CURRENT,ACTIVE,2016-10-09,5880.42
ACCT100000625,CUST0008170,CURRENT,ACTIVE,2016-06-17,21778.99
ACCT100000626,CUST0019295,SALARY,ACTIVE,2016-01-20,524820.15
ACCT100000627,CUST0008507,CURRENT,DORMANT,2019-03-04,64341.33
ACCT100000628,CUST0029546,SALARY,DORMANT,2017-10-07,9083.72
ACCT100000629,CUST0060055,SAVINGS,ACTIVE,2015-11-10,19809.44
ACCT100000630,CUST0038011,NRE,ACTIVE,2017-01-25,29968.19
ACCT100000631,CUST0054139,NRO,ACTIVE,2017-12-11,56313.19
ACCT100000632,CUST0001352,CURRENT,ACTIVE,2016-08-01,11945.27
ACCT100000633,CUST0017004,CURRENT,ACTIVE,2017-09-23,200.58
ACCT100000634,CUST0018691,Salary,ACTIVE,2020-12-11,35263.97
ACCT100000635,CUST0016036,NRO,ACTIVE,2017-05-28,1689.99
ACCT100000636,CUST0049996,NRO,ACTIVE,2017-09-06,19350.62
ACCT100000637,CUST0049870,NRE,ACTIVE,2019-10-28,1183.48
ACCT100000638,CUST0043915,NRE,ACTIVE,2019-12-16,4096.11
ACCT100000639,CUST0044509,SALARY,ACTIVE,2015-07-31,8277.37
ACCT100000640,CUST0014832,CURRENT,BLOCKED,2019-08-15,54255.29
ACCT100000641,CUST0021328,SALARY,ACTIVE,2016-11-18,71590.7
ACCT100000642,CUST0050499, NRO ,DORMANT,2017-04-18,31329.81
ACCT100000643,CUST0026671,NRE,ACTIVE,2015-09-13,9382.97
ACCT100000644,CUST0031065,NRO,ACTIVE,2020-01-18,14338.56
ACCT100000645,CUST0037214,NRO,ACTIVE,2019-08-26,4749.31
ACCT100000646,CUST0057417,NRE,ACTIVE,2017-10-18,99060.7
ACCT100000647,CUST0007362,NRE,ACTIVE,2021-11-10,20880.24
ACCT100000648,CUST0052470,SALARY,ACTIVE,2019-07-11,10717.16
ACCT100000649,CUST0046147,SALARY,ACTIVE,2020-02-06,429072.07
ACCT100000650,CUST0059783,SALARY,CLOSED,2019-09-07,6855.35
ACCT100000651,CUST0051830,SALARY,ACTIVE,2018-12-18,3545.45
ACCT100000652,CUST0066927,nro,ACTIVE,2019-02-22,42018.27
ACCT100000653,CUST0029752,NRO,ACTIVE,2016-09-02,117701.85
ACCT100000654,CUST0028391,SALARY,ACTIVE,2021-10-28,6396.07
ACCT100000655,CUST0055513,NRO,ACTIVE,2021-03-06,5873.09
ACCT100000656,CUST0054242,NRE,ACTIVE,2021-01-14,142463.4
ACCT100000657,CUST0013463,NRE,ACTIVE,2020-02-19,1572.31
ACCT100000658,CUST0046461,SAVINGS,ACTIVE,2018-06-08,20977.72
ACCT100000659,CUST0053902,SAVINGS,ACTIVE,2014-12-12,92415.4
ACCT100000660,CUST0022923,NRE,ACTIVE,2021-01-06,60777.87
ACCT100000661,CUST0059415,SAVINGS,ACTIVE,2014-10-22,152925.22
ACCT100000662,CUST0066291,SALARY,ACTIVE,2020-04-30,8608.18
ACCT100000663,CUST0002359,SALARY,ACTIVE,2022-01-03,110083.32
ACCT100000664,CUST0048245,NRE,ACTIVE,2018-01-28,74690.69
ACCT100000665,CUST0019417,NRO,ACTIVE,2018-02-27,92840.1
ACCT100000666,CUST0060205,Nre,CLOSED,2019-01-07,8066.92
ACCT100000667,CUST0049290,NRO,ACTIVE,2016-08-23,40341.77
ACCT100000668,CUST0044123,NRE,ACTIVE,2017-07-03,170866.15
ACCT100000669,CUST0066844,SALARY,ACTIVE,2018-01-24,54340.7
ACCT100000670,CUST0015889,NRO,ACTIVE,2022-01-11,280997.85
ACCT100000671,CUST0017959,SALARY,ACTIVE,2020-05-29,16573.07
ACCT100000672,CUST0070855,CURRENT,ACTIVE,2018-01-07,47285.76
ACCT100000673,CUST0018446,SALARY,DORMANT,2018-05-12,38005.71
ACCT100000674,CUST0005346,SAVINGS,ACTIVE,2016-03-06,14556.97
ACCT100000675,CUST0055475,CURRENT,ACTIVE,2014-12-06,80052.29
ACCT100000676,CUST0063156,NRE,ACTIVE,2022-07-05,21519.52
ACCT100000677,CUST0024102,NRE,ACTIVE,2016-04-09,32610.66
ACCT100000678,CUST0069347,SAVINGS,ACTIVE,2018-06-18,249766.49
ACCT100000679,CUST0071972,nro,ACTIVE,2017-05-19,10622.77
ACCT100000680,CUST0058141,NRE,ACTIVE,2022-08-30,4917.86
ACCT100000681,CUST0048387,NRE,ACTIVE,2018-10-14,3510.71
ACCT100000682,CUST0045379,NRO,ACTIVE,2019-05-19,84384.15
ACCT100000683,CUST0027565,NRE,DORMANT,2018-05-10,20265.09
ACCT100000684,CUST0014600,SALARY,ACTIVE,2018-01-11,9912.19
ACCT100000685,CUST0064944,salary,DORMANT,2016-09-10,5472.65
ACCT100000686,CUST0055408,NRO,ACTIVE,2016-08-09,5660.53
ACCT100000687,CUST0070369,NRO,DORMANT,2015-12-19,10623.13
ACCT100000688,CUST0023227,NRE,DORMANT,2020-04-03,4503.26
ACCT100000689,CUST0008246,CURRENT,ACTIVE,2017-04-03,408576.56
ACCT100000690,CUST0056766,NRO,BLOCKED,2020-04-08,20431.93
ACCT100000691,CUST0007305,Salary,ACTIVE,2019-09-02,5841.88
ACCT100000692,CUST0017235,SALARY,ACTIVE,2017-11-03,15619.43
ACCT100000693,CUST0010782,current,ACTIVE,2017-04-13,135041.96
ACCT100000694,CUST0072282,CURRENT,ACTIVE,2022-05-28,49739.14
ACCT100000695,CUST0067546,SALARY,ACTIVE,2018-05-15,124809.58
ACCT100000696,CUST0040201,SAVINGS,ACTIVE,2018-12-17,9382.38
ACCT100000697,CUST0045088,SALARY,CLOSED,2015-03-25,7214.38
ACCT100000698,CUST0066175,NRO,ACTIVE,2015-02-11,5689.34
ACCT100000699,CUST0013019,NRE,ACTIVE,2018-03-12,3094.53
ACCT100000700,CUST0004683,CURRENT,ACTIVE,2020-11-16,12640.58
ACCT100000701,CUST0036858,CURRENT,ACTIVE,2017-06-27,78714.4
ACCT100000702,CUST0015498,SALARY,ACTIVE,2021-04-19,7826.94
ACCT100000703,CUST0062203,NRO,ACTIVE,2015-10-02,32676.06
ACCT100000704,CUST0026374,NRO,ACTIVE,2016-09-27,342.19
ACCT100000705,CUST0022017,SAVINGS,ACTIVE,2022-06-05,3344.82
ACCT100000706,CUST0069178,SALARY,ACTIVE,2018-04-24,115054.07
ACCT100000707,CUST0039146,Nre,ACTIVE,2016-02-03,16434.04
ACCT100000708,CUST0034872,NRE,ACTIVE,2016-05-26,2193.97
ACCT100000709,CUST0020440,NRE,ACTIVE,2015-04-18,188804.18
ACCT100000710,CUST0040617,SALARY,ACTIVE,2022-06-04,10687.44
ACCT100000711,CUST0013765, SAVINGS ,ACTIVE,2021-10-15,4315.81
ACCT100000712,CUST0031241,SALARY,ACTIVE,2015-07-10,40249.54
ACCT100000713,CUST0012065,NRE,ACTIVE,2017-12-03,643.54
ACCT100000714,CUST0035038,CURRENT,ACTIVE,2021-03-17,63734.82
ACCT100000715,CUST0064311,SALARY,ACTIVE,2017-07-20,727720.1
