ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,OPEN_DATE,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES
ACCT100000311,CUST0005020,SALARY,ACTIVE,2015-09-18,24825.84,INR,1
ACCT100000312,CUST0000016,CURRENT,ACTIVE,2013-01-05,22623.47,INR,2
ACCT100000313,CUST0000533,SALARY,ACTIVE,2016-02-27,11576.38,AED,1
ACCT100000314,CUST0005916,SALARY,ACTIVE,2014-08-28,11639.23,INR,1
ACCT100000315,CUST0004652,NRE,ACTIVE,2012-03-06,61522.92,INR,1
ACCT100000316,CUST0003282, SHELL ,ACTIVE,2018-01-22,241792.84,INR,1
ACCT100000317,CUST0001638,SHELL,DORMANT,2020-09-09,105893.64,INR,1
ACCT100000318,CUST0002277,SAVINGS,ACTIVE,2013-03-27,13010.53,INR,1
ACCT100000319,CUST0006170,CURRENT,ACTIVE,2021-08-07,265684.51,INR,1
ACCT100000320,CUST0004785,CURRENT,ACTIVE,2020-09-24,224517.7,INR,1
ACCT100000321,CUST0003756,SAVINGS,ACTIVE,2021-08-01,15606.47,INR,1
ACCT100000322,CUST0004328,SALARY,ACTIVE,2015-06-21,164966.35,SGD,2
ACCT100000323,CUST0004512,TRUST,DORMANT,2018-03-19,299078.6,INR,1
ACCT100000324,CUST0007591,SAVINGS,ACTIVE,2016-06-16,9736.77,SGD,2
ACCT100000325,CUST0001194,SAVINGS,ACTIVE,2014-01-22,836.13,SGD,1
ACCT100000326,CUST0005309,NRO,DORMANT,2012-12-06,131314.64,USD,1
ACCT100000327,CUST0000769,CURRENT,ACTIVE,2020-12-10,12707.43,SGD,1
ACCT100000328,CUST0006684,CURRENT,ACTIVE,2013-01-10,429989.53,SGD,1
ACCT100000329,CUST0000049,SALARY,ACTIVE,2015-08-01,1760.03,INR,1
ACCT100000330,CUST0004160,SAVINGS,ACTIVE,2019-11-01,111902.53,AED,2
ACCT100000331,CUST0003329,CURRENT,ACTIVE,2016-07-06,66212.07,GBP,1
ACCT100000332,CUST0004644,SAVINGS,ACTIVE,2018-12-16,2896.42,INR,1
ACCT100000333,CUST0002071,CURRENT,ACTIVE,2019-12-17,4030.08,SGD,2
ACCT100000334,CUST0000696,SAVINGS,ACTIVE,2016-11-12,28286.13,USD,1
ACCT100000335,CUST0005006,SALARY,ACTIVE,2017-12-26,2854.76,AED,1
ACCT100000336,CUST0003817,SAVINGS,DORMANT,2013-02-23,844.14,INR,1
ACCT100000337,CUST0004680,SALARY,ACTIVE,2019-07-25,221287.12,INR,1
ACCT100000338,CUST0006332,SALARY,ACTIVE,2018-09-16,41800.66,AED,1
ACCT100000339,CUST0001728,SALARY,ACTIVE,2019-09-03,2040.68,USD,2
ACCT100000340,CUST0003695,NRO,ACTIVE,2014-12-05,6377.38,SGD,1
ACCT100000341,CUST0007219,CURRENT,ACTIVE,2021-01-28,286280.07,INR,2
ACCT100000342,CUST0005117,SALARY,ACTIVE,2018-12-08,1489.98,USD,1
ACCT100000343,CUST0004103,NRE,ACTIVE,2013-08-03,188386.89,INR,1
ACCT100000344,CUST0001782,SALARY,ACTIVE,2015-02-01,21906.36,INR,3
ACCT100000345,CUST0000826,CURRENT,DORMANT,2015-10-14,22509.44,AED,1
ACCT100000346,CUST0005706,TRUST,DORMANT,2020-06-24,74979.77,INR,1
ACCT100000347,CUST0000477,SAVINGS,ACTIVE,2015-03-22,936.32,INR,2
ACCT100000348,CUST0001681,CURRENT,BLOCKED,2015-11-04,96947.66,INR,1
ACCT100000349,CUST0002965,NRE,ACTIVE,2013-12-14,5769930.05,GBP,1
ACCT100000350,CUST0005622,CURRENT,ACTIVE,2015-03-05,8710.6,USD,2
ACCT100000351,CUST0003404,CURRENT,ACTIVE,2013-05-23,10918.84,USD,3
ACCT100000352,CUST0003508,SAVINGS,DORMANT,2013-11-04,51913.0,GBP,1
ACCT100000353,CUST0000378,NRO,DORMANT,2018-03-10,2514.77,USD,1
ACCT100000354,CUST0004059,TRUST,ACTIVE,2020-01-02,99310.68,INR,1
ACCT100000355,CUST0002049,SHELL,DORMANT,2015-10-06,888332.32,INR,2
ACCT100000356,CUST0000397,SAVINGS,ACTIVE,2012-02-28,4688.89,USD,1
ACCT100000357,CUST0007092,SAVINGS,ACTIVE,2012-10-22,35321.94,SGD,1
ACCT100000358,CUST0007548,CURRENT,ACTIVE,2020-03-24,90525.57,AED,1
ACCT100000359,CUST0005435,SAVINGS,BLOCKED,2020-07-09,19285.17,INR,1
ACCT100000360,CUST0006068,SALARY,ACTIVE,2014-03-22,3639.74,INR,1
ACCT100000361,CUST0000639,NRE,ACTIVE,2020-09-01,87727.43,AED,2
ACCT100000362,CUST0006749,SAVINGS,ACTIVE,2020-06-03,18256.46,AED,1
ACCT100000363,CUST0000946,SAVINGS,ACTIVE,2012-01-08,22265.81,INR,1
ACCT100000364,CUST0004410,SHELL,ACTIVE,2014-04-03,5522807.1,USD,1
ACCT100000365,CUST0002728,CURRENT,ACTIVE,2021-07-07,145404.19,USD,1
ACCT100000366,CUST0004041,SAVINGS,ACTIVE,2018-12-14,9226.99,INR,1
ACCT100000367,CUST0004398,SALARY,ACTIVE,2018-08-13,26508.42,INR,1
ACCT100000368,CUST0003845,NRE,BLOCKED,2014-08-28,419334.4,USD,3
ACCT100000369,CUST0005476,NRE,CLOSED,2017-02-22,60694.57,GBP,1
ACCT100000370,CUST0007012,SALARY,ACTIVE,2020-05-27,27199.01,USD,3
ACCT100000371,CUST0002405,SALARY,ACTIVE,2018-11-03,7979.99,GBP,2
ACCT100000372,CUST0005198,CURRENT,ACTIVE,2013-01-24,75456.04,INR,1
ACCT100000373,CUST0000152,SALARY,ACTIVE,2020-04-27,51635.11,AED,1
ACCT100000374,CUST0000722,TRUST,ACTIVE,2012-08-28,1512835.29,GBP,1
ACCT100000375,CUST0001844,SHELL,ACTIVE,2015-08-22,176232.32,INR,2
ACCT100000376,CUST0003252,SALARY,ACTIVE,2018-10-15,2138.89,INR,1
ACCT100000377,CUST0001613,SALARY,ACTIVE,2018-12-31,163564.61,INR,1
ACCT100000378,CUST0006049,CURRENT,ACTIVE,2019-01-29,706024.21,INR,1
ACCT100000379,CUST0004277,CURRENT,BLOCKED,2020-06-03,146113.91,USD,1
ACCT100000380,CUST0003724,TRUST,DORMANT,2020-06-27,208148.47,INR,1
ACCT100000381,CUST0004885,SALARY,ACTIVE,2018-08-16,7317.79,AED,2
ACCT100000382,CUST0004328,current,ACTIVE,2016-10-23,11203.53,USD,1
ACCT100000383,CUST0005407,SALARY,CLOSED,2015-08-27,15741.33,INR,1
ACCT100000384,CUST0006688,SAVINGS,ACTIVE,2017-01-23,13511.42,INR,2
ACCT100000385,CUST0000495,TRUST,DORMANT,2014-04-12,281888.06,INR,2
ACCT100000386,CUST0006197,CURRENT,ACTIVE,2019-09-03,8672.81,INR,1
ACCT100000387,CUST0007401, CURRENT ,BLOCKED,2016-04-27,203624.77,USD,2
ACCT100000388,CUST0007266,SAVINGS,ACTIVE,2014-02-01,31815.7,INR,1
ACCT100000389,CUST0003853,SALARY,ACTIVE,2021-06-13,22532.38,AED,1
ACCT100000390,CUST0001821,TRUST,ACTIVE,2013-03-18,22283.13,GBP,1
ACCT100000391,CUST0005854,SALARY,ACTIVE,2016-07-28,1166.77,INR,1
ACCT100000392,CUST0005982,CURRENT,ACTIVE,2017-09-08,9363.23,SGD,2
ACCT100000393,CUST0006793,CURRENT,DORMANT,2021-07-13,155381.74,AED,1
ACCT100000394,CUST0006342,SALARY,ACTIVE,2014-09-06,5455.16,INR,2
ACCT100000395,CUST0007215,SALARY,DORMANT,2013-12-20,2407.58,INR,2
ACCT100000396,CUST0004855,SAVINGS,ACTIVE,2016-05-03,43292.16,USD,1
ACCT100000397,CUST0007812,trust,DORMANT,2017-01-03,199659.05,AED,1
ACCT100000398,CUST0001131,CURRENT,ACTIVE,2020-08-13,85216.02,INR,1
ACCT100000399,CUST0001615,SALARY,ACTIVE,2013-12-12,2467.24,SGD,1
ACCT100000400,CUST0000331,NRO,ACTIVE,2019-01-17,93534.38,AED,2
ACCT100000401,CUST0007799,SALARY,ACTIVE,2014-03-24,84212.26,AED,1
ACCT100000402,CUST0005663,SALARY,CLOSED,2013-07-13,72976.66,USD,1
ACCT100000403,CUST0006206,SALARY,ACTIVE,2017-02-26,3458.5,INR,3
ACCT100000404,CUST0002844,SAVINGS,ACTIVE,2016-02-20,10733.7,INR,1
ACCT100000405,CUST0005414,TRUST,ACTIVE,2016-03-07,1097431.95,INR,2
ACCT100000406,CUST0006960,CURRENT,ACTIVE,2018-06-04,55613.1,INR,2
ACCT100000407,CUST0003108,savings,ACTIVE,2016-05-05,27561.62,INR,2
ACCT100000408,CUST0007476,SHELL,ACTIVE,2020-10-29,5174804.21,INR,2
ACCT100000409,CUST0004682,SALARY,ACTIVE,2013-05-02,15752.96,INR,1
ACCT100000410,CUST0003678,SALARY,ACTIVE,2016-06-16,4663.26,INR,3
ACCT100000411,CUST0001386,NRO,ACTIVE,2015-01-15,640862.86,INR,2
ACCT100000412,CUST0002191,CURRENT,ACTIVE,2017-11-01,14176.99,INR,1
ACCT100000413,CUST0002305,CURRENT,ACTIVE,2020-10-19,47070.09,USD,2
ACCT100000414,CUST0000972, SAVINGS ,ACTIVE,2015-07-24,6812.87,INR,2
ACCT100000415,CUST0002741,NRE,ACTIVE,2015-06-15,27122.46,INR,2
ACCT100000416,CUST0005876,CURRENT,ACTIVE,2018-08-15,41796.69,INR,1
ACCT100000417,CUST0007006,CURRENT,ACTIVE,2021-01-05,53317.0,INR,1
ACCT100000418,CUST0006260,CURRENT,ACTIVE,2012-10-19,33417.33,INR,1
ACCT100000419,CUST0005701,SALARY,ACTIVE,2017-03-10,50957.96,AED,1
ACCT100000420,CUST0005977,SALARY,ACTIVE,2017-05-12,3634.68,USD,1
ACCT100000421,CUST0000316,CURRENT,ACTIVE,2012-12-01,83755.75,INR,1
ACCT100000422,CUST0005656,CURRENT,ACTIVE,2012-10-18,7900.23,AED,1
ACCT100000423,CUST0005079,SAVINGS,ACTIVE,2020-05-06,592367.77,INR,1
ACCT100000424,CUST0004255,CURRENT,ACTIVE,2020-04-10,18213.43,INR,2
ACCT100000425,CUST0000813,SALARY,ACTIVE,2021-11-04,1000.6,INR,2
ACCT100000426,CUST0000411,SALARY,DORMANT,2014-07-06,8010.0,INR,1
ACCT100000427,CUST0004627,SAVINGS,ACTIVE,2017-11-22,22806.06,INR,3
ACCT100000428,CUST0003301,CURRENT,ACTIVE,2014-10-03,183068.16,INR,2
ACCT100000429,CUST0004108,TRUST,BLOCKED,2020-06-19,1623772.58,INR,2
ACCT100000430,CUST0005463, SAVINGS ,ACTIVE,2019-01-26,41310.88,AED,3
ACCT100000431,CUST0004914,SAVINGS,ACTIVE,2015-01-21,57306.38,INR,2
ACCT100000432,CUST0000594,SALARY,ACTIVE,2014-01-29,59491.28,INR,2
ACCT100000433,CUST0006028,TRUST,ACTIVE,2016-09-06,470521.14,INR,2
ACCT100000434,CUST0003093,SAVINGS,ACTIVE,2016-07-06,5171.45,INR,1
ACCT100000435,CUST0002873,CURRENT,ACTIVE,2020-10-29,55660.87,INR,1
ACCT100000436,CUST0003194,SAVINGS,ACTIVE,2018-03-31,5544.33,INR,1
ACCT100000437,CUST0002067,SAVINGS,ACTIVE,2019-06-17,78323.4,INR,1
ACCT100000438,CUST0000017,salary,ACTIVE,2013-11-10,68945.75,INR,2
ACCT100000439,CUST0001979,CURRENT,ACTIVE,2012-11-21,323631.9,USD,1
ACCT100000440,CUST0004007,CURRENT,ACTIVE,2018-01-10,8670.9,INR,1
ACCT100000441,CUST0003964,SAVINGS,ACTIVE,2014-08-06,79815.83,AED,1
ACCT100000442,CUST0006217,SALARY,ACTIVE,2020-11-01,4808.55,USD,1
ACCT100000443,CUST0004662,SALARY,ACTIVE,2017-09-18,19760.39,INR,1
ACCT100000444,CUST0001214,SALARY,ACTIVE,2013-04-09,39308.39,INR,1
ACCT100000445,CUST0001670, NRE ,ACTIVE,2019-02-04,18794.27,INR,1
ACCT100000446,CUST0006036,SALARY,ACTIVE,2019-09-13,41424.43,INR,1
ACCT100000447,CUST0002706,TRUST,ACTIVE,2016-02-05,31864.0,INR,1
ACCT100000448,CUST0001660,SAVINGS,ACTIVE,2012-05-12,12038.49,AED,1
ACCT100000449,CUST0005718,TRUST,DORMANT,2014-08-13,1404585.81,INR,1
ACCT100000450,CUST0003898,SAVINGS,ACTIVE,2015-10-15,118800.14,INR,1
ACCT100000451,CUST0001719,NRE,DORMANT,2021-02-15,545912.65,AED,2
ACCT100000452,CUST0006610,NRE,ACTIVE,2016-06-10,69605.23,USD,1
ACCT100000453,CUST0003349,SALARY,ACTIVE,2015-07-07,4619.67,INR,1
ACCT100000454,CUST0005396,SALARY,ACTIVE,2012-01-26,9175.9,GBP,1
ACCT100000455,CUST0005313,SALARY,ACTIVE,2019-07-26,12318.72,USD,2
ACCT100000456,CUST0006302,current,ACTIVE,2012-08-16,181025.94,USD,2
ACCT100000457,CUST0005270, SAVINGS ,CLOSED,2019-02-03,14740.67,SGD,2
ACCT100000458,CUST0006921,SALARY,ACTIVE,2020-05-28,5685.48,INR,3
ACCT100000459,CUST0001333,CURRENT,ACTIVE,2013-06-21,28434.5,INR,1
ACCT100000460,CUST0002036,SAVINGS,ACTIVE,2016-11-13,89180.79,GBP,1
ACCT100000461,CUST0002653,CURRENT,ACTIVE,2020-05-25,52980.29,INR,1
ACCT100000462,CUST0001874,NRE,ACTIVE,2014-04-25,1596322.27,USD,3
ACCT100000463,CUST0005352,SALARY,ACTIVE,2017-08-15,47297.83,INR,1
ACCT100000464,CUST0005852,TRUST,DORMANT,2014-08-05,148112.33,INR,1
ACCT100000465,CUST0002889,CURRENT,ACTIVE,2018-09-28,24828.02,INR,1
ACCT100000466,CUST0004358,SAVINGS,ACTIVE,2016-08-17,13801.55,GBP,1
ACCT100000467,CUST0007040,CURRENT,DORMANT,2015-09-10,39666.66,INR,1
ACCT100000468,CUST0005846,SAVINGS,ACTIVE,2015-12-19,91935.97,INR,1
ACCT100000469,CUST0002342,SALARY,DORMANT,2020-08-14,5051.46,USD,1
ACCT100000470,CUST0006466,SAVINGS,ACTIVE,2012-02-18,19195.88,INR,2
ACCT100000471,CUST0004581,CURRENT,ACTIVE,2013-04-19,80516.61,INR,1
ACCT100000472,CUST0002183,TRUST,ACTIVE,2016-03-20,935455.09,INR,1
ACCT100000473,CUST0003168,CURRENT,DORMANT,2012-10-06,98913.7,INR,1
ACCT100000474,CUST0006176,CURRENT,ACTIVE,2018-09-16,88160.89,INR,2
ACCT100000475,CUST0002991,SAVINGS,ACTIVE,2018-11-23,7929.06,AED,1
ACCT100000476,CUST0004680,NRE,ACTIVE,2020-11-05,91883.85,USD,1
ACCT100000477,CUST0004511,CURRENT,ACTIVE,2012-02-22,70632.3,AED,1
ACCT100000478,CUST0000757,SHELL,DORMANT,2014-06-06,489116.54,SGD,1
ACCT100000479,CUST0002725,SAVINGS,ACTIVE,2013-01-09,4008.24,INR,1
ACCT100000480,CUST0003382, SAVINGS ,ACTIVE,2012-07-09,8395.91,INR,1
ACCT100000481,CUST0004500,CURRENT,ACTIVE,2016-03-01,62967.16,AED,1
ACCT100000482,CUST0007112,SAVINGS,ACTIVE,2020-11-04,96460.47,SGD,1
ACCT100000483,CUST0007936,CURRENT,ACTIVE,2021-11-16,11863.62,SGD,2
ACCT100000484,CUST0002503,CURRENT,ACTIVE,2012-12-23,9340.43,USD,1
ACCT100000485,CUST0007965,SAVINGS,ACTIVE,2013-09-27,50787.39,INR,1
ACCT100000486,CUST0006050,SHELL,ACTIVE,2018-05-07,351753.13,INR,1
ACCT100000487,CUST0001558,CURRENT,BLOCKED,2017-07-06,13665.5,SGD,1
ACCT100000488,CUST0007622,SAVINGS,ACTIVE,2014-11-16,15787.93,USD,2
ACCT100000489,CUST0004172,SAVINGS,ACTIVE,2017-11-09,4213.23,INR,1
ACCT100000490,CUST0003444,CURRENT,ACTIVE,2017-07-04,1328560.3,USD,1
ACCT100000491,CUST0006198,NRE,ACTIVE,2017-10-20,50825.98,SGD,1
ACCT100000492,CUST0005802,SAVINGS,DORMANT,2014-11-12,21595.65,USD,2
ACCT100000493,CUST0005806,SALARY,ACTIVE,2013-02-17,24710.2,INR,1
ACCT100000494,CUST0000249,SHELL,DORMANT,2015-06-29,2691601.09,GBP,1
ACCT100000495,CUST0007452,CURRENT,ACTIVE,2013-07-04,9660.54,USD,1
ACCT100000496,CUST0002650,salary,ACTIVE,2020-04-20,22446.21,AED,1
ACCT100000497,CUST0001276,SALARY,ACTIVE,2012-09-28,967.91,INR,1
ACCT100000498,CUST0001481,SALARY,ACTIVE,2016-05-24,18065.86,USD,1
ACCT100000499,CUST0007729,TRUST,ACTIVE,2013-06-29,297701.63,AED,1
ACCT100000500,CUST0000411,NRE,ACTIVE,2020-10-31,501233.26,USD,1
ACCT100000501,CUST0005287,SAVINGS,ACTIVE,2017-07-19,23992.35,INR,1
ACCT100000502,CUST0005724,SAVINGS,ACTIVE,2016-11-10,13737.49,INR,2
ACCT100000503,CUST0000628,SAVINGS,ACTIVE,2013-11-23,15403.61,INR,3
ACCT100000504,CUST0004832,CURRENT,ACTIVE,2012-02-20,5489.46,USD,1
ACCT100000505,CUST0002786,current,BLOCKED,2020-10-13,14355.59,AED,2
ACCT100000506,CUST0004664,NRE,ACTIVE,2016-10-11,1589633.07,USD,2
ACCT100000507,CUST0005344,SALARY,ACTIVE,2017-05-26,15444.04,INR,1
ACCT100000508,CUST0000970,SHELL,ACTIVE,2012-04-06,1805768.55,INR,1
ACCT100000509,CUST0005923,NRE,ACTIVE,2015-05-05,64304.13,AED,1
ACCT100000510,CUST0002962,NRO,ACTIVE,2015-03-25,359597.0,INR,1
ACCT100000511,CUST0007929,SAVINGS,DORMANT,2017-09-20,10678.12,INR,2
ACCT100000512,CUST0006565,SALARY,ACTIVE,2017-09-21,1316.64,AED,3
ACCT100000513,CUST0003964,SAVINGS,ACTIVE,2018-11-03,14345.48,USD,1
ACCT100000514,CUST0007320,SALARY,ACTIVE,2018-03-27,79318.77,INR,1
ACCT100000515,CUST0001304,NRE,ACTIVE,2021-05-08,7314.49,INR,2
ACCT100000516,CUST0004638,current,ACTIVE,2014-12-23,146842.6,INR,1
ACCT100000517,CUST0004251,SAVINGS,ACTIVE,2012-12-07,20559.65,SGD,1
ACCT100000518,CUST0002718,SAVINGS,ACTIVE,2012-09-25,793228.3,INR,2
ACCT100000519,CUST0003972,nre,ACTIVE,2016-12-07,5073353.25,AED,1
ACCT100000520,CUST0006939,CURRENT,ACTIVE,2014-04-11,3453.63,AED,1
ACCT100000521,CUST0005229,CURRENT,ACTIVE,2014-05-20,386765.31,INR,2
ACCT100000522,CUST0006595,SALARY,ACTIVE,2020-11-26,6326.75,INR,1
ACCT100000523,CUST0004091,CURRENT,ACTIVE,2014-03-06,36377.5,SGD,1
ACCT100000524,CUST0004230,NRO,ACTIVE,2020-08-25,41057.98,INR,3
ACCT100000525,CUST0005639,CURRENT,ACTIVE,2014-12-14,17059.94,INR,3
ACCT100000526,CUST0003447,SALARY,BLOCKED,2018-11-23,82012.59,INR,1
ACCT100000527,CUST0000341,SHELL,ACTIVE,2016-07-28,19003.39,INR,2
ACCT100000528,CUST0003527,CURRENT,ACTIVE,2018-11-30,17958.03,INR,2
ACCT100000529,CUST0003330,SAVINGS,ACTIVE,2012-04-20,44767.42,GBP,2
ACCT100000530,CUST0004553,SALARY,ACTIVE,2016-05-09,533.73,USD,2
ACCT100000531,CUST0007363,SALARY,ACTIVE,2020-05-06,8043.53,INR,2
ACCT100000532,CUST0002800,SAVINGS,ACTIVE,2012-04-29,2649.61,INR,1
ACCT100000533,CUST0007311,SAVINGS,ACTIVE,2012-03-25,23058.79,INR,1
ACCT100000534,CUST0002083,SAVINGS,ACTIVE,2020-06-08,17494.99,INR,2
ACCT100000535,CUST0004309,SALARY,ACTIVE,2015-11-10,46066.99,INR,1
ACCT100000536,CUST0006929,SAVINGS,ACTIVE,2018-09-29,500.73,AED,1
ACCT100000537,CUST0002886,NRO,ACTIVE,2018-05-04,185739.84,INR,1
ACCT100000538,CUST0005263,CURRENT,ACTIVE,2015-08-26,15810.83,INR,1
ACCT100000539,CUST0001548,TRUST,ACTIVE,2020-10-25,2860706.55,USD,1
ACCT100000540,CUST0002721,CURRENT,ACTIVE,2019-09-04,25059.03,AED,1
ACCT100000541,CUST0003965,TRUST,DORMANT,2021-05-25,95290.58,AED,1
ACCT100000542,CUST0002954,SHELL,ACTIVE,2017-07-21,284564.88,USD,1
ACCT100000543,CUST0007878,SAVINGS,ACTIVE,2017-07-09,37949.18,INR,2
ACCT100000544,CUST0005802,SAVINGS,ACTIVE,2012-07-17,46139.14,SGD,1
ACCT100000545,CUST0002721,CURRENT,ACTIVE,2013-05-02,46883.27,INR,1
ACCT100000546,CUST0006008,CURRENT,ACTIVE,2019-09-03,11224.85,INR,1
ACCT100000547,CUST0004109,SALARY,ACTIVE,2015-11-17,1922.23,AED,2
ACCT100000548,CUST0007550,SAVINGS,ACTIVE,2015-06-21,44847.7,INR,2
ACCT100000549,CUST0007874,NRE,DORMANT,2018-08-04,356158.84,INR,1
ACCT100000550,CUST0003602,SAVINGS,ACTIVE,2020-12-14,30058.02,INR,1
ACCT100000551,CUST0007794,SAVINGS,DORMANT,2014-02-19,174406.3,INR,3
ACCT100000552,CUST0006865,NRE,ACTIVE,2012-05-18,49395.99,USD,1
ACCT100000553,CUST0003426,SAVINGS,ACTIVE,2018-10-13,315297.29,INR,1
ACCT100000554,CUST0006920, SALARY ,ACTIVE,2015-04-15,18847.03,INR,1
ACCT100000555,CUST0007480, SAVINGS ,ACTIVE,2012-10-11,7610.17,GBP,1
ACCT100000556,CUST0004573,SALARY,ACTIVE,2019-01-17,10474.48,USD,1
ACCT100000557,CUST0006022,NRE,CLOSED,2015-08-03,27136.54,INR,2
ACCT100000558,CUST0004815,SALARY,ACTIVE,2017-03-10,2457.65,USD,1
ACCT100000559,CUST0000607,CURRENT,BLOCKED,2012-06-08,41121.56,AED,2
ACCT100000560,CUST0005549,SAVINGS,ACTIVE,2015-10-23,52040.21,INR,2
ACCT100000561,CUST0007198,NRE,ACTIVE,2013-04-20,56439.64,INR,1
ACCT100000562,CUST0000980,SAVINGS,DORMANT,2016-05-23,407878.12,INR,3
ACCT100000563,CUST0002714,SHELL,ACTIVE,2015-05-25,609081.96,INR,1
ACCT100000564,CUST0000660,NRE,BLOCKED,2012-12-02,65791.81,INR,1
ACCT100000565,CUST0004536,SALARY,ACTIVE,2016-08-07,1655.62,AED,1
ACCT100000566,CUST0003096,SHELL,ACTIVE,2020-01-13,297581.08,SGD,1
ACCT100000567,CUST0002108,SALARY,ACTIVE,2015-04-01,98883.29,INR,1
ACCT100000568,CUST0006952,SAVINGS,ACTIVE,2019-01-14,215503.25,SGD,1
ACCT100000569,CUST0001456,CURRENT,ACTIVE,2012-01-26,122354.13,AED,1
ACCT100000570,CUST0005648,SALARY,ACTIVE,2015-03-29,12363.17,INR,1
ACCT100000571,CUST0007738, SALARY ,ACTIVE,2015-03-20,1319.64,SGD,1
ACCT100000572,CUST0003140,SAVINGS,ACTIVE,2013-03-28,342.94,INR,1
ACCT100000573,CUST0004962,savings,ACTIVE,2021-10-11,21544.09,USD,1
ACCT100000574,CUST0007235,SALARY,ACTIVE,2018-11-03,6253.96,INR,1
ACCT100000575,CUST0003709,SALARY,ACTIVE,2021-01-31,4999.14,USD,1
ACCT100000576,CUST0004291,NRO,ACTIVE,2020-01-23,176727.17,USD,1
ACCT100000577,CUST0001855,TRUST,DORMANT,2019-05-18,43646.68,INR,1
ACCT100000578,CUST0006438,NRO,ACTIVE,2013-04-25,872237.6,AED,1
ACCT100000579,CUST0007025,SALARY,ACTIVE,2015-01-19,185714.04,INR,2
ACCT100000580,CUST0003393,CURRENT,ACTIVE,2012-08-06,137079.58,USD,3
ACCT100000581,CUST0007436,current,ACTIVE,2016-05-16,30987.68,INR,1
ACCT100000582,CUST0002259,NRO,ACTIVE,2015-03-09,39337.08,INR,1
ACCT100000583,CUST0007907,NRE,ACTIVE,2021-04-10,102209.78,INR,1
ACCT100000584,CUST0003314,NRE,ACTIVE,2012-01-18,262140.95,GBP,1
ACCT100000585,CUST0007156,NRE,ACTIVE,2017-01-06,737309.19,USD,1
ACCT100000586,CUST0007365,NRE,ACTIVE,2014-04-15,318932.12,INR,1
ACCT100000587,CUST0003115,NRO,ACTIVE,2019-10-04,645582.05,INR,1
ACCT100000588,CUST0003891,NRE,ACTIVE,2018-03-28,371551.43,INR,1
ACCT100000589,CUST0003495,NRE,ACTIVE,2016-09-27,764675.8,INR,1
ACCT100000590,CUST0002506,SALARY,ACTIVE,2018-07-23,10867.57,INR,3
ACCT100000591,CUST0002186,CURRENT,ACTIVE,2019-07-03,8689.17,INR,1
ACCT100000592,CUST0006373,SALARY,ACTIVE,2012-03-22,78292.36,INR,2
ACCT100000593,CUST0003364,CURRENT,ACTIVE,2015-02-07,1291151.65,INR,3
ACCT100000594,CUST0003442,NRE,ACTIVE,2015-06-10,252786.69,INR,1
ACCT100000595,CUST0006009,SAVINGS,ACTIVE,2018-08-21,7161.85,AED,1
ACCT100000596,CUST0002275,CURRENT,ACTIVE,2021-05-29,99060.83,INR,3
ACCT100000597,CUST0003417,SALARY,ACTIVE,2019-03-11,6697.05,INR,1
ACCT100000598,CUST0005809,SHELL,ACTIVE,2012-05-28,681013.79,SGD,1
ACCT100000599,CUST0003835,CURRENT,ACTIVE,2021-08-17,55291.14,AED,1
ACCT100000600,CUST0005043,SAVINGS,ACTIVE,2017-01-25,5212.87,USD,1
ACCT100000601,CUST0003002,SALARY,ACTIVE,2019-08-31,3865.91,INR,1
ACCT100000602,CUST0003711,SALARY,ACTIVE,2012-02-08,10203.85,USD,2
ACCT100000603,CUST0002783,NRE,ACTIVE,2012-09-17,120626.91,AED,1
ACCT100000604,CUST0003451,NRO,CLOSED,2015-05-24,229015.57,INR,1
ACCT100000605,CUST0002404,SAVINGS,ACTIVE,2018-04-15,24360.62,INR,1
ACCT100000606,CUST0004307,SAVINGS,ACTIVE,2015-06-17,40297.39,GBP,3
ACCT100000607,CUST0006006,NRE,ACTIVE,2018-03-21,131367.97,INR,1
ACCT100000608,CUST0005895,SALARY,DORMANT,2016-01-10,3387.82,AED,1
ACCT100000609,CUST0004489,SAVINGS,ACTIVE,2017-12-18,3394.33,INR,3
ACCT100000610,CUST0003545,SHELL,DORMANT,2020-01-26,2864225.05,AED,1
ACCT100000611,CUST0006295,TRUST,DORMANT,2013-07-21,156737.84,SGD,1
ACCT100000612,CUST0007117,SALARY,ACTIVE,2013-10-12,4401.13,USD,1
ACCT100000613,CUST0007674,SAVINGS,ACTIVE,2018-08-16,110598.24,AED,1
ACCT100000614,CUST0001911,SAVINGS,DORMANT,2018-10-03,8996.41,SGD,1
ACCT100000615,CUST0007999,CURRENT,ACTIVE,2017-08-30,1851.46,AED,1
ACCT100000616,CUST0001578,SAVINGS,ACTIVE,2019-01-08,22594.95,SGD,1
ACCT100000617,CUST0003595,NRE,ACTIVE,2020-02-23,71226.84,INR,1
ACCT100000618,CUST0005475,SAVINGS,ACTIVE,2019-12-23,5490.57,INR,1
ACCT100000619,CUST0003032,SAVINGS,DORMANT,2018-03-17,13175.56,SGD,1
ACCT100000620,CUST0005538,CURRENT,DORMANT,2013-03-15,2257.34,GBP,1
ACCT100000621,CUST0004653,CURRENT,ACTIVE,2017-06-21,2994.64,INR,1
ACCT100000622,CUST0003791,SAVINGS,ACTIVE,2016-10-24,8139.96,USD,1
