account_id,customer_id,account_type,account_currency,account_open_date,account_status,account_balance_current,avg_balance_30d,avg_balance_90d,account_age_days,account_freeze_flag,account_freeze_reason_code,account_reactivation_date,account_limit_current,upi_vpa_id,upi_linked_account_count,upi_device_binding_count,upi_primary_device_id,last_activity_date,customer_customer_type,customer_customer_segment,customer_customer_risk_rating,customer_customer_status,customer_customer_open_date,customer_customer_last_kyc_update_date,customer_customer_kyc_status,customer_customer_name,customer_customer_gender,customer_customer_date_of_birth,txn_count,txn_transaction_amount_mean,txn_transaction_amount_max,external_signal_count,external_signal_signal_type_nunique,device_signal_count,device_signal_device_id_nunique,device_signal_ip_address_nunique,mule_flag,mule_typology,txn_count_30d,total_credit_30d,total_debit_30d,rapid_outflow_count_30d,inflow_outflow_ratio_30d,round_amount_ratio_30d,cash_txn_ratio_30d,dormancy_break_flag,unique_counterparties_30d,counterparty_link_count,balance_retention_ratio,unique_devices_30d,avg_ip_risk_score,complaint_count_90d,if4_flag,connected_to_flagged_account_count,graph_degree,typology_available_flag,account_open_date_age_days,account_reactivation_date_age_days,last_activity_date_age_days,customer_customer_open_date_age_days,customer_customer_last_kyc_update_date_age_days,customer_customer_date_of_birth_age_days
ACC00000049,CUST0002737,SALARY,INR,2018-06-10,ACTIVE,4666.91,4255.07,3358.97,2486.0,0,NONE,missing,8925.59,missing,2,1,DEV496800,2024-09-25,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2017-07-30,2025-01-24,COMPLETE,Agastya Ben,F,1989-01-12,55,38117.35690909091,100000.0,1.0,1.0,7,1,7,0,missing,55,0.0,0.0,55,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2454,0.0,186,2435,65,7025
ACC00000050,CUST0002328,CURRENT,INR,2015-04-04,ACTIVE,24358.76,20811.18,17533.7,3649.0,0,NONE,missing,119767.61,acc00000050@upibank,1,1,DEV690780,2025-03-01,INDIVIDUAL,RETAIL,LOW,DORMANT,2023-09-16,2024-12-26,COMPLETE,Madhav Kapur,M,1958-07-07,56,41002.17232142857,100000.0,1.0,1.0,5,1,5,0,missing,56,0.0,0.0,56,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3617,0.0,29,196,94,18172
ACC00000051,CUST0005161,NRE,INR,2019-09-22,ACTIVE,6024.03,6431.8,4223.41,2017.0,0,NONE,missing,16858.56,acc00000051@upibank,1,2,DEV498845,2024-07-26,INDIVIDUAL,HNI,MEDIUM,ACTIVE,2018-12-12,2022-04-05,COMPLETE,Nimrat Seshadri,M,1997-12-27,58,38244.354310344825,100000.0,1.0,1.0,1,1,1,0,missing,58,0.0,0.0,58,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1985,0.0,247,1935,1090,3754
ACC00000052,CUST0004668,SAVINGS,INR,2023-03-24,ACTIVE,5362.04,5844.66,5226.93,738.0,0,NONE,missing,18020.17,acc00000052@upibank,4,1,DEV355884,2025-02-07,INDIVIDUAL,RETAIL,LOW,ACTIVE,2010-09-10,2012-01-12,COMPLETE,Krishna Bhargava,M,1958-06-12,58,41431.08017241379,100000.0,1.0,1.0,7,1,7,0,missing,58,0.0,0.0,58,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,706,0.0,51,4950,4826,18197
ACC00000053,CUST0002277,CURRENT,INR,2023-02-14,ACTIVE,13247.59,14306.68,11419.94,776.0,0,NONE,missing,66086.25,acc00000053@upibank,3,1,DEV898668,2025-03-08,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2015-12-29,2024-05-11,COMPLETE,Naksh Kadakia,F,1979-12-14,50,41480.6982,100000.0,1.0,1.0,4,1,4,0,missing,50,0.0,0.0,50,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,744,0.0,22,3014,323,10342
ACC00000054,CUST0006383,SAVINGS,INR,2022-10-01,ACTIVE,12246.71,12255.02,12151.4,912.0,0,NONE,missing,19252.08,acc00000054@upibank,1,2,DEV395073,2024-04-02,INDIVIDUAL,RETAIL,LOW,INACTIVE,2022-06-13,2023-08-17,COMPLETE,Neel Ratti,M,1970-03-07,40,42848.344,100000.0,1.0,1.0,3,1,3,0,missing,40,0.0,0.0,40,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,880,0.0,362,656,591,13911
ACC00000055,CUST0000256,CURRENT,INR,2019-01-08,FROZEN,11549.83,11097.38,8091.36,2274.0,1,RISK_REVIEW,missing,53549.8,missing,4,2,DEV382608,2025-03-20,INDIVIDUAL,STUDENT,MEDIUM,ACTIVE,2020-03-29,2023-10-12,PARTIAL,Azad Saini,M,1997-02-09,48,45934.2075,100000.0,1.0,1.0,6,1,6,0,missing,48,0.0,0.0,48,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2242,0.0,10,1462,535,4075
ACC00000056,CUST0001792,SAVINGS,INR,2023-09-11,ACTIVE,38550.85,42029.31,29816.08,567.0,0,NONE,missing,75278.37,acc00000056@upibank,2,1,DEV642784,2024-10-11,INDIVIDUAL,STUDENT,LOW,ACTIVE,2010-10-28,2019-11-05,EXPIRED,Yuvraj Edwin,M,1998-10-29,38,34332.55184210526,100000.0,1.0,1.0,1,1,1,0,missing,38,0.0,0.0,38,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,535,0.0,170,4902,1972,3448
ACC00000057,CUST0007120,SAVINGS,INR,2021-03-18,FROZEN,24218.14,23934.93,22868.64,1474.0,1,COURT_ORDER,missing,85817.76,missing,3,1,DEV710925,2025-03-16,INDIVIDUAL,HNI,LOW,INACTIVE,2011-05-17,2016-01-18,COMPLETE,Lila Kaul,M,2003-07-18,37,40865.85351351352,100000.0,1.0,1.0,4,1,4,0,missing,37,0.0,0.0,37,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1442,0.0,14,4701,3359,1725
ACC00000058,CUST0000058,CURRENT,INR,2020-09-05,ACTIVE,15587.32,12853.25,14017.92,1668.0,0,NONE,missing,51447.38,acc00000058@upibank,3,2,DEV147094,2024-07-01,BUSINESS,SME,MEDIUM,ACTIVE,2015-03-31,2020-07-13,PARTIAL,Jairaj Shan,F,1964-05-04,43,46300.09976744186,100000.0,1.0,1.0,3,1,3,0,missing,43,0.0,0.0,43,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1636,0.0,272,3287,1721,16044
ACC00000059,CUST0006603,CURRENT,INR,2016-01-03,ACTIVE,27436.12,25643.98,23128.5,3375.0,0,NONE,missing,118019.41,missing,4,2,DEV406079,2024-10-30,INDIVIDUAL,NRI,LOW,ACTIVE,2015-07-27,2016-08-09,COMPLETE,Jyoti Ravi,F,1997-11-22,48,48820.29895833333,100000.0,1.0,1.0,7,1,7,0,missing,48,0.0,0.0,48,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3343,0.0,151,3169,3155,3789
ACC00000060,CUST0001268,OD,INR,2020-01-18,ACTIVE,6702.04,5996.07,6034.82,1899.0,0,NONE,missing,16464.63,missing,3,1,DEV591671,2024-12-03,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2010-01-02,2011-06-20,COMPLETE,Chandresh Krishnamurthy,F,1964-08-21,50,33252.8944,100000.0,1.0,1.0,6,1,6,0,missing,50,0.0,0.0,50,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1867,0.0,117,5201,5032,15935
ACC00000061,CUST0004304,SAVINGS,INR,2016-01-19,ACTIVE,24992.58,25517.05,21832.7,3359.0,0,NONE,missing,89604.22,acc00000061@upibank,1,2,DEV132927,2025-02-20,INDIVIDUAL,RETAIL,HIGH,ACTIVE,2022-02-12,2024-06-14,COMPLETE,Bina Zacharia,M,2004-07-24,51,38661.0631372549,100000.0,1.0,1.0,7,1,7,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3327,0.0,38,777,289,1353
ACC00000062,CUST0006243,SAVINGS,INR,2024-01-22,RESTRICTED,26389.54,25419.2,18640.41,434.0,1,COURT_ORDER,2024-11-26,114867.4,acc00000062@upibank,4,1,DEV799453,2024-06-07,INDIVIDUAL,HNI,LOW,ACTIVE,2021-07-06,2023-05-22,COMPLETE,Samaksh Korpal,M,1989-08-30,43,43037.642093023256,100000.0,1.0,1.0,1,1,1,0,missing,43,0.0,0.0,43,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,402,124.0,296,998,678,6795
ACC00000063,CUST0007811,NRO,INR,2016-11-01,ACTIVE,3627.66,3907.89,3487.85,3072.0,0,NONE,missing,13176.03,missing,1,1,DEV199520,2024-12-01,INDIVIDUAL,RETAIL,LOW,ACTIVE,2011-04-21,2016-02-01,COMPLETE,Samar Prashad,M,1969-01-22,43,39502.40441860465,100000.0,1.0,1.0,4,1,4,0,missing,43,0.0,0.0,43,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3040,0.0,119,4727,3345,14320
ACC00000064,CUST0006122,CURRENT,INR,2018-05-30,ACTIVE,72753.52,58208.08,70379.06,2497.0,0,NONE,missing,184142.0,acc00000064@upibank,2,2,DEV622318,2024-04-19,INDIVIDUAL,HNI,MEDIUM,ACTIVE,2021-11-24,2023-12-09,COMPLETE,Priya Mody,M,1978-08-04,38,40600.3052631579,100000.0,1.0,1.0,5,1,5,0,missing,38,0.0,0.0,38,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2465,0.0,345,857,477,10839
ACC00000065,CUST0000438,SAVINGS,INR,2015-06-01,ACTIVE,7648.61,7129.86,6922.19,3591.0,0,NONE,missing,24838.68,acc00000065@upibank,1,1,DEV175365,2024-10-26,INDIVIDUAL,RETAIL,LOW,ACTIVE,2013-08-22,2015-12-28,COMPLETE,Barkha Comar,M,1962-07-01,41,26387.972682926826,100000.0,1.0,1.0,5,1,5,0,missing,41,0.0,0.0,41,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3559,0.0,155,3873,3380,16717
ACC00000066,CUST0001769,WALLET,INR,2017-01-29,ACTIVE,24547.66,22834.42,20820.76,2983.0,0,NONE,missing,102505.02,missing,4,1,DEV402276,2024-05-02,INDIVIDUAL,NRI,MEDIUM,ACTIVE,2019-02-17,2019-08-10,COMPLETE,Thomas Loke,F,1992-11-14,45,35658.58911111111,100000.0,1.0,1.0,7,1,7,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2951,0.0,332,1868,2059,5623
ACC00000067,CUST0001558,CURRENT,INR,2022-06-19,ACTIVE,89080.35,92343.35,85207.63,1016.0,0,NONE,missing,370183.79,acc00000067@upibank,4,2,DEV685172,2024-06-25,INDIVIDUAL,RETAIL,HIGH,ACTIVE,2016-01-14,2020-08-02,PARTIAL,Advay Dalal,M,1990-09-11,42,25289.569328665686,100000.0,1.0,1.0,5,1,5,0,missing,42,0.0,0.0,42,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,984,0.0,278,2998,1701,6418
ACC00000068,CUST0002254,SAVINGS,INR,2023-10-12,ACTIVE,66890.49,68442.94,66671.97,536.0,0,NONE,missing,178458.76,acc00000068@upibank,1,1,DEV962065,2024-06-30,INDIVIDUAL,NRI,LOW,ACTIVE,2014-08-02,2024-11-13,COMPLETE,Manya Gaba,F,1965-07-13,57,33605.41912280701,100000.0,1.0,1.0,1,1,1,0,missing,57,0.0,0.0,57,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,504,0.0,273,3528,137,15609
ACC00000069,CUST0007258,CURRENT,INR,2015-08-17,ACTIVE,22952.91,19234.1,19848.7,3514.0,0,NONE,missing,32373.0,acc00000069@upibank,4,2,DEV443981,2025-02-17,INDIVIDUAL,NRI,HIGH,ACTIVE,2016-10-05,2018-03-12,COMPLETE,Avi Peri,F,2004-05-10,42,29417.67595238095,100000.0,1.0,1.0,5,1,5,0,missing,42,0.0,0.0,42,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3482,0.0,41,2733,2575,1428
ACC00000070,CUST0001418,SAVINGS,INR,2018-05-03,ACTIVE,14256.97,15603.29,12707.78,2524.0,0,NONE,missing,14886.0,acc00000070@upibank,4,2,DEV819241,2024-09-15,INDIVIDUAL,STUDENT,LOW,ACTIVE,2011-06-04,2020-11-17,COMPLETE,Triveni Bumb,M,2004-07-20,59,39215.32983050848,100000.0,1.0,1.0,7,1,7,0,missing,59,0.0,0.0,59,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2492,0.0,196,4683,1594,1357
ACC00000071,CUST0001376,SAVINGS,INR,2023-08-19,ACTIVE,68666.33,71729.61,62048.65,590.0,0,NONE,missing,334760.74,acc00000071@upibank,4,1,DEV994332,2025-03-09,INDIVIDUAL,NRI,MEDIUM,ACTIVE,2016-01-19,2019-08-08,PARTIAL,Agastya Banik,F,1956-08-17,50,29882.5908,100000.0,1.0,1.0,5,1,5,0,missing,50,0.0,0.0,50,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,558,0.0,21,2993,2061,18861
ACC00000072,CUST0001464,SAVINGS,INR,2015-11-17,ACTIVE,49495.35,48492.1,43401.83,3422.0,0,NONE,missing,173649.32,acc00000072@upibank,2,1,DEV947695,2024-08-09,INDIVIDUAL,RETAIL,LOW,ACTIVE,2020-07-19,2022-10-26,COMPLETE,Kritika Dasgupta,M,1961-11-12,39,45198.33717948718,100000.0,1.0,1.0,7,1,7,0,missing,39,0.0,0.0,39,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3390,0.0,233,1350,886,16948
ACC00000073,CUST0003578,SALARY,INR,2020-10-02,ACTIVE,10487.74,11454.37,10103.26,1641.0,0,NONE,missing,42572.13,acc00000073@upibank,4,2,DEV856651,2025-01-31,INDIVIDUAL,HNI,LOW,ACTIVE,2018-09-21,2024-07-23,COMPLETE,Parth Rai,M,1996-04-07,45,40090.59666666667,100000.0,1.0,1.0,4,1,4,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1609,0.0,58,2017,250,4383
ACC00000074,CUST0003804,CURRENT,INR,2018-12-15,ACTIVE,8485.61,7845.46,8207.8,2298.0,0,NONE,missing,10503.48,missing,4,2,DEV745280,2024-10-10,INDIVIDUAL,NRI,HIGH,ACTIVE,2012-12-12,2016-06-05,COMPLETE,Orinder Sur,M,1994-01-30,46,41112.003913043474,100000.0,1.0,1.0,2,1,2,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2266,0.0,171,4126,3220,5181
ACC00000075,CUST0003964,CURRENT,INR,2017-03-11,ACTIVE,1832.02,1661.25,1327.48,2942.0,0,NONE,missing,6852.34,acc00000075@upibank,2,2,DEV465852,2024-12-22,INDIVIDUAL,HNI,MEDIUM,ACTIVE,2022-06-24,2022-07-07,COMPLETE,Dayamai Chakraborty,F,1988-04-21,44,35330.96590909091,100000.0,1.0,1.0,6,1,6,0,missing,44,0.0,0.0,44,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2910,0.0,98,645,997,7291
ACC00000076,CUST0001619,NRO,INR,2021-09-08,ACTIVE,26498.36,25230.82,25016.42,1300.0,0,NONE,missing,131602.96,acc00000076@upibank,1,2,DEV145022,2025-01-06,BUSINESS,SME,MEDIUM,ACTIVE,2013-02-20,2025-02-08,PARTIAL,Yashasvi Bhatt,F,1970-08-05,44,39308.445681818186,100000.0,1.0,1.0,4,1,4,0,missing,44,0.0,0.0,44,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1268,0.0,83,4056,50,13760
ACC00000077,CUST0000266,SAVINGS,USD,2020-02-25,ACTIVE,19945.58,16810.92,18609.42,1861.0,0,NONE,missing,30011.86,acc00000077@upibank,3,1,DEV261641,2024-04-20,INDIVIDUAL,HNI,LOW,ACTIVE,2023-11-25,2025-02-05,COMPLETE,Varenya Kibe,M,2002-08-08,40,41205.05375,100000.0,1.0,1.0,6,1,6,0,missing,40,0.0,0.0,40,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1829,0.0,344,126,53,2069
ACC00000078,CUST0001888,NRE,INR,2015-09-26,RESTRICTED,86114.2,75734.41,81293.81,3474.0,1,SUSPICIOUS_ACTIVITY,missing,203603.93,acc00000078@upibank,2,1,DEV737407,2024-04-30,INDIVIDUAL,STUDENT,LOW,DORMANT,2013-07-19,2013-10-09,COMPLETE,Unni Sachar,F,1991-09-03,47,42385.442340425536,100000.0,1.0,1.0,4,1,4,0,missing,47,0.0,0.0,47,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3442,0.0,334,3907,4190,6061
ACC00000079,CUST0000375,SAVINGS,INR,2023-08-22,ACTIVE,33889.69,35072.96,30210.07,587.0,0,NONE,missing,162453.5,acc00000079@upibank,4,1,DEV708548,2024-08-01,INDIVIDUAL,NRI,MEDIUM,ACTIVE,2016-06-09,2023-09-07,COMPLETE,Nathaniel Chaudhry,M,1972-02-18,61,43136.76885245901,100000.0,1.0,1.0,6,1,6,0,missing,61,0.0,0.0,61,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,555,0.0,241,2851,570,13198
ACC00000080,CUST0007337,SAVINGS,INR,2018-12-21,ACTIVE,109215.15,117448.64,97602.59,2292.0,0,NONE,missing,461377.93,acc00000080@upibank,3,2,DEV661445,2024-06-20,INDIVIDUAL,RETAIL,HIGH,ACTIVE,2023-12-06,2024-03-26,COMPLETE,Naksh Uppal,F,1981-10-10,51,47659.81470588235,100000.0,1.0,1.0,7,1,7,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2260,0.0,283,115,369,9676
ACC00000081,CUST0003705,SAVINGS,INR,2017-05-26,ACTIVE,9539.18,8444.25,8648.07,2866.0,0,NONE,missing,27067.5,acc00000081@upibank,4,1,DEV243370,2024-11-21,INDIVIDUAL,HNI,MEDIUM,ACTIVE,2020-02-05,2024-08-26,COMPLETE,Harsh Dhaliwal,M,1959-08-21,45,30780.84177777778,100000.0,1.0,1.0,2,1,2,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2834,0.0,129,1515,216,17762
ACC00000082,CUST0004900,WALLET,INR,2023-06-08,ACTIVE,86316.88,88146.95,85359.82,662.0,0,NONE,missing,322745.15,acc00000082@upibank,4,1,DEV331971,2024-10-20,INDIVIDUAL,RETAIL,LOW,ACTIVE,2013-09-16,2023-11-19,COMPLETE,Anthony Ganguly,F,1975-05-01,39,45553.776666666665,100000.0,1.0,1.0,2,1,2,0,missing,39,0.0,0.0,39,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,630,0.0,161,3848,497,12030
ACC00000083,CUST0003333,SAVINGS,INR,2021-12-30,ACTIVE,11676.11,11250.89,9133.17,1187.0,0,NONE,missing,18153.83,acc00000083@upibank,3,2,DEV997249,2024-06-28,INDIVIDUAL,STUDENT,LOW,ACTIVE,2011-05-19,2019-03-23,COMPLETE,Rajata Bawa,M,1960-11-25,57,36753.83596491228,100000.0,1.0,1.0,2,1,2,0,missing,57,0.0,0.0,57,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1155,0.0,275,4699,2199,17300
ACC00000084,CUST0000295,SALARY,USD,2016-06-26,ACTIVE,56000.47,56753.57,39870.1,3200.0,0,NONE,missing,167779.32,acc00000084@upibank,1,2,DEV158100,2025-01-08,INDIVIDUAL,STUDENT,LOW,ACTIVE,2015-10-29,2021-09-19,COMPLETE,Maya Patla,F,1963-01-06,46,32211.29717391304,100000.0,1.0,1.0,7,1,7,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3168,0.0,81,3075,1288,16528
ACC00000085,CUST0001843,NRE,INR,2017-09-18,ACTIVE,3825.67,4008.44,3084.21,2751.0,0,NONE,missing,8119.86,acc00000085@upibank,2,2,DEV551714,2025-01-19,INDIVIDUAL,RETAIL,LOW,ACTIVE,2017-04-20,2024-11-16,COMPLETE,Yatan Srinivasan,F,1956-09-03,39,37253.72615384615,100000.0,1.0,1.0,4,1,4,0,missing,39,0.0,0.0,39,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2719,0.0,70,2536,134,18844
ACC00000086,CUST0000502,SAVINGS,INR,2015-12-01,ACTIVE,29206.96,29328.15,22482.7,3408.0,0,NONE,missing,126507.53,acc00000086@upibank,3,2,DEV838235,2024-12-29,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2019-09-26,2019-10-07,PARTIAL,Harshil Verma,M,1998-05-19,54,47809.05185185185,100000.0,1.0,1.0,6,1,6,0,missing,54,0.0,0.0,54,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3376,0.0,91,1647,2001,3611
ACC00000087,CUST0007228,SAVINGS,INR,2022-03-23,ACTIVE,2035.25,2018.95,1500.23,1104.0,0,NONE,missing,3525.66,acc00000087@upibank,3,2,DEV904263,2024-09-24,INDIVIDUAL,HNI,LOW,ACTIVE,2023-01-12,2024-06-20,COMPLETE,Ekaja Parmar,F,1975-01-01,66,37827.14303030303,100000.0,1.0,1.0,1,1,1,0,missing,66,0.0,0.0,66,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1072,0.0,187,443,283,12150
ACC00000088,CUST0000017,CURRENT,INR,2018-12-14,ACTIVE,15985.46,17221.07,14905.19,2299.0,0,NONE,missing,26551.72,acc00000088@upibank,1,2,DEV296316,2024-08-01,INDIVIDUAL,STUDENT,MEDIUM,INACTIVE,2022-06-10,2024-02-13,COMPLETE,Michael Prakash,F,2007-02-26,48,45212.121041666665,100000.0,1.0,1.0,7,1,7,0,missing,48,0.0,0.0,48,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2267,0.0,241,659,411,406
ACC00000089,CUST0001992,CURRENT,INR,2021-08-31,ACTIVE,37362.57,35703.2,36687.35,1308.0,0,NONE,missing,93158.75,acc00000089@upibank,4,2,DEV126951,2025-02-20,INDIVIDUAL,RETAIL,LOW,ACTIVE,2012-09-28,2025-01-22,COMPLETE,Vanya Bhat,M,1982-09-01,57,41081.08228070176,100000.0,1.0,1.0,4,1,4,0,missing,57,0.0,0.0,57,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1276,0.0,38,4201,67,9350
ACC00000090,CUST0001255,NRE,INR,2016-02-10,FROZEN,11788.0,11024.68,8520.9,3337.0,1,COURT_ORDER,2025-02-21,53120.53,acc00000090@upibank,4,1,DEV663588,2024-11-24,INDIVIDUAL,STUDENT,LOW,ACTIVE,2021-12-28,2023-09-05,COMPLETE,Divya Boase,F,1966-08-09,43,39978.53441860465,100000.0,1.0,1.0,5,1,5,0,missing,43,0.0,0.0,43,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3305,37.0,126,823,572,15217
ACC00000091,CUST0000828,SAVINGS,INR,2020-06-09,FROZEN,6244.62,5249.78,6063.75,1756.0,1,COURT_ORDER,2025-03-29,10620.34,acc00000091@upibank,1,1,DEV101396,2025-03-17,INDIVIDUAL,RETAIL,LOW,ACTIVE,2023-09-25,2024-04-13,PARTIAL,Warinder Sampath,F,1970-02-06,43,52373.173953488375,100000.0,1.0,1.0,5,1,5,0,missing,43,0.0,0.0,43,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1724,1.0,13,187,351,13940
ACC00000092,CUST0006553,OD,INR,2018-01-20,ACTIVE,60799.82,60616.94,49844.77,2627.0,0,NONE,missing,164165.47,acc00000092@upibank,4,2,DEV275967,2024-04-04,INDIVIDUAL,RETAIL,LOW,ACTIVE,2015-01-16,2023-01-08,COMPLETE,Shravya Bhardwaj,M,1986-05-20,50,45357.1056,100000.0,1.0,1.0,2,1,2,0,missing,50,0.0,0.0,50,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2595,0.0,360,3361,812,7993
ACC00000093,CUST0007266,SALARY,INR,2023-07-30,ACTIVE,19454.71,16428.85,19426.61,610.0,0,NONE,missing,26300.94,missing,3,2,DEV154563,2024-08-08,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2022-05-25,2024-04-08,COMPLETE,Vanya Puri,F,1981-02-10,51,36440.59490196079,100000.0,1.0,1.0,3,1,3,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,578,0.0,234,675,356,9918
ACC00000094,CUST0002052,SAVINGS,INR,2020-07-18,ACTIVE,12240.62,10106.08,9027.9,1717.0,0,NONE,missing,31349.02,acc00000094@upibank,3,2,DEV690466,2024-10-03,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2011-06-16,2011-07-01,PARTIAL,Darsh Baria,F,1969-01-04,49,25289.569328665686,100000.0,1.0,1.0,3,1,3,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1685,0.0,178,4671,5021,14338
ACC00000095,CUST0005287,SAVINGS,GBP,2018-07-26,RESTRICTED,23162.16,19299.95,19652.28,2440.0,1,SUSPICIOUS_ACTIVITY,missing,89658.15,acc00000095@upibank,2,2,DEV270881,2024-12-18,INDIVIDUAL,HNI,MEDIUM,ACTIVE,2013-11-20,2019-07-02,COMPLETE,Hamsini Chaudhry,M,1969-05-07,46,41989.73043478261,100000.0,1.0,1.0,6,1,6,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2408,0.0,102,3783,2098,14215
ACC00000096,CUST0002588,OD,INR,2021-03-25,ACTIVE,350378.0226,321596.65330000035,301410.84750000015,1467.0,0,NONE,missing,1068986.569400002,missing,1,1,DEV729814,2025-02-11,INDIVIDUAL,RETAIL,LOW,ACTIVE,2012-05-07,2024-03-15,COMPLETE,Anirudh Dube,M,1975-05-21,50,40525.3474,100000.0,1.0,1.0,2,1,2,0,missing,50,0.0,0.0,50,0.0,1,0.0,1,0,0,1.0,1,0,1.0,0,0,0,0,1435,0.0,47,4345,380,12010
ACC00000097,CUST0005805,SAVINGS,INR,2021-10-23,ACTIVE,87921.83,71975.25,86524.7,1255.0,0,NONE,missing,146040.86,acc00000097@upibank,1,1,DEV625156,2024-05-12,INDIVIDUAL,RETAIL,LOW,ACTIVE,2017-04-16,2018-12-28,PARTIAL,Ladli Devan,F,2004-05-17,45,30718.190222222223,100000.0,1.0,1.0,3,1,3,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1223,0.0,322,2540,2284,1421
ACC00000098,CUST0005469,SAVINGS,INR,2015-11-27,ACTIVE,88884.09,92170.13,80222.36,3412.0,0,NONE,missing,370148.28,acc00000098@upibank,4,1,DEV215913,2024-08-22,INDIVIDUAL,RETAIL,LOW,ACTIVE,2014-07-18,2017-06-27,COMPLETE,Umang Kar,F,1982-05-19,53,32538.223207547173,100000.0,1.0,1.0,7,1,7,0,missing,53,0.0,0.0,53,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3380,0.0,220,3543,2833,9455
